table_name,column_name,type,format,maxLength,x-Ed-Fi-isIdentity,items,$ref
person,personId,string,,32,TRUE,,
person,sourceSystemDescriptor,string,,306,TRUE,,
person,_etag,string,,,FALSE,,
personReference,personId,string,,32,FALSE,,
personReference,sourceSystemDescriptor,string,,306,FALSE,,
personReference,link,,,,FALSE,,#/definitions/link
postSecondaryEvent,id,string,,,FALSE,,
postSecondaryEvent,eventDate,string,date,,TRUE,,
postSecondaryEvent,postSecondaryEventCategoryDescriptor,string,,306,TRUE,,
postSecondaryEvent,postSecondaryInstitutionReference,,,,FALSE,,#/definitions/postSecondaryInstitutionReference
postSecondaryEvent,studentReference,,,,FALSE,,#/definitions/studentReference
postSecondaryEvent,_etag,string,,,FALSE,,
postSecondaryInstitution,id,string,,,FALSE,,
postSecondaryInstitution,categories,array,,,FALSE,{$ref=#/definitions/educationOrganizationCategory},
postSecondaryInstitution,postSecondaryInstitutionId,integer,int32,,TRUE,,
postSecondaryInstitution,addresses,array,,,FALSE,{$ref=#/definitions/educationOrganizationAddress},
postSecondaryInstitution,administrativeFundingControlDescriptor,string,,306,FALSE,,
postSecondaryInstitution,identificationCodes,array,,,FALSE,{$ref=#/definitions/educationOrganizationIdentificationCode},
postSecondaryInstitution,indicators,array,,,FALSE,{$ref=#/definitions/educationOrganizationIndicator},
postSecondaryInstitution,institutionTelephones,array,,,FALSE,{$ref=#/definitions/educationOrganizationInstitutionTelephone},
postSecondaryInstitution,internationalAddresses,array,,,FALSE,{$ref=#/definitions/educationOrganizationInternationalAddress},
postSecondaryInstitution,mediumOfInstructions,array,,,FALSE,{$ref=#/definitions/postSecondaryInstitutionMediumOfInstruction},
postSecondaryInstitution,nameOfInstitution,string,,75,FALSE,,
postSecondaryInstitution,operationalStatusDescriptor,string,,306,FALSE,,
postSecondaryInstitution,postSecondaryInstitutionLevelDescriptor,string,,306,FALSE,,
postSecondaryInstitution,shortNameOfInstitution,string,,75,FALSE,,
postSecondaryInstitution,webSite,string,,255,FALSE,,
postSecondaryInstitution,_etag,string,,,FALSE,,
postSecondaryInstitutionMediumOfInstruction,mediumOfInstructionDescriptor,string,,306,TRUE,,
postSecondaryInstitutionReference,postSecondaryInstitutionId,integer,int32,,FALSE,,
postSecondaryInstitutionReference,link,,,,FALSE,,#/definitions/link
program,id,string,,,FALSE,,
program,programName,string,,60,TRUE,,
program,programTypeDescriptor,string,,306,TRUE,,
program,educationOrganizationReference,,,,FALSE,,#/definitions/educationOrganizationReference::educationOrganizationId
program,characteristics,array,,,FALSE,{$ref=#/definitions/programCharacteristic},
program,learningObjectives,array,,,FALSE,{$ref=#/definitions/programLearningObjective},
program,learningStandards,array,,,FALSE,{$ref=#/definitions/programLearningStandard},
program,programId,string,,20,FALSE,,
program,services,array,,,FALSE,{$ref=#/definitions/programService},
program,sponsors,array,,,FALSE,{$ref=#/definitions/programSponsor},
program,_etag,string,,,FALSE,,
programCharacteristic,programCharacteristicDescriptor,string,,306,TRUE,,
programLearningObjective,learningObjectiveReference,,,,FALSE,,#/definitions/learningObjectiveReference
programLearningStandard,learningStandardReference,,,,FALSE,,#/definitions/learningStandardReference
programReference,educationOrganizationId,integer,int32,,FALSE,,
programReference,programName,string,,60,FALSE,,
programReference,programTypeDescriptor,string,,306,FALSE,,
programReference,link,,,,FALSE,,#/definitions/link
programService,serviceDescriptor,string,,306,TRUE,,
programSponsor,programSponsorDescriptor,string,,306,TRUE,,
reportCard,id,string,,,FALSE,,
reportCard,educationOrganizationReference,,,,FALSE,,#/definitions/educationOrganizationReference::educationOrganizationId
reportCard,gradingPeriodReference,,,,FALSE,,#/definitions/gradingPeriodReference
reportCard,studentReference,,,,FALSE,,#/definitions/studentReference
reportCard,gpaCumulative,number,double,,FALSE,,
reportCard,gpaGivenGradingPeriod,number,double,,FALSE,,
reportCard,gradePointAverages,array,,,FALSE,{$ref=#/definitions/reportCardGradePointAverage},
reportCard,grades,array,,,FALSE,{$ref=#/definitions/reportCardGrade},
reportCard,numberOfDaysAbsent,number,double,,FALSE,,
reportCard,numberOfDaysInAttendance,number,double,,FALSE,,
reportCard,numberOfDaysTardy,integer,int32,,FALSE,,
reportCard,studentCompetencyObjectives,array,,,FALSE,{$ref=#/definitions/reportCardStudentCompetencyObjective},
reportCard,studentLearningObjectives,array,,,FALSE,{$ref=#/definitions/reportCardStudentLearningObjective},
reportCard,_etag,string,,,FALSE,,
reportCardGrade,gradeReference,,,,FALSE,,#/definitions/gradeReference
reportCardGradePointAverage,gradePointAverageTypeDescriptor,string,,306,TRUE,,
reportCardGradePointAverage,gradePointAverageValue,number,double,,FALSE,,
reportCardGradePointAverage,isCumulative,boolean,,,FALSE,,
reportCardGradePointAverage,maxGradePointAverageValue,number,double,,FALSE,,
reportCardReference,educationOrganizationId,integer,int32,,FALSE,,
reportCardReference,gradingPeriodDescriptor,string,,306,FALSE,,
reportCardReference,gradingPeriodSchoolId,integer,int32,,FALSE,,
reportCardReference,gradingPeriodSchoolYear,integer,int32,,FALSE,,
reportCardReference,gradingPeriodSequence,integer,int32,,FALSE,,
reportCardReference,studentUniqueId,string,,32,FALSE,,
reportCardReference,link,,,,FALSE,,#/definitions/link
reportCardStudentCompetencyObjective,studentCompetencyObjectiveReference,,,,FALSE,,#/definitions/studentCompetencyObjectiveReference
reportCardStudentLearningObjective,studentLearningObjectiveReference,,,,FALSE,,#/definitions/studentLearningObjectiveReference
restraintEvent,id,string,,,FALSE,,
restraintEvent,restraintEventIdentifier,string,,20,TRUE,,
restraintEvent,schoolReference,,,,FALSE,,#/definitions/schoolReference
restraintEvent,studentReference,,,,FALSE,,#/definitions/studentReference
restraintEvent,educationalEnvironmentDescriptor,string,,306,FALSE,,
restraintEvent,eventDate,string,date,,FALSE,,
restraintEvent,programs,array,,,FALSE,{$ref=#/definitions/restraintEventProgram},
restraintEvent,reasons,array,,,FALSE,{$ref=#/definitions/restraintEventReason},
restraintEvent,_etag,string,,,FALSE,,
restraintEventProgram,programReference,,,,FALSE,,#/definitions/programReference
restraintEventReason,restraintEventReasonDescriptor,string,,306,TRUE,,
school,id,string,,,FALSE,,
school,educationOrganizationCategories,array,,,FALSE,{$ref=#/definitions/educationOrganizationCategory},
school,gradeLevels,array,,,FALSE,{$ref=#/definitions/schoolGradeLevel},
school,schoolId,integer,int32,,TRUE,,
school,charterApprovalSchoolYearTypeReference,,,,FALSE,,#/definitions/schoolYearTypeReference::schoolYear
school,localEducationAgencyReference,,,,FALSE,,#/definitions/localEducationAgencyReference::localEducationAgencyId
school,addresses,array,,,FALSE,{$ref=#/definitions/educationOrganizationAddress},
school,administrativeFundingControlDescriptor,string,,306,FALSE,,
school,charterApprovalAgencyTypeDescriptor,string,,306,FALSE,,
school,charterStatusDescriptor,string,,306,FALSE,,
school,identificationCodes,array,,,FALSE,{$ref=#/definitions/educationOrganizationIdentificationCode},
school,indicators,array,,,FALSE,{$ref=#/definitions/educationOrganizationIndicator},
school,institutionTelephones,array,,,FALSE,{$ref=#/definitions/educationOrganizationInstitutionTelephone},
school,internationalAddresses,array,,,FALSE,{$ref=#/definitions/educationOrganizationInternationalAddress},
school,internetAccessDescriptor,string,,306,FALSE,,
school,magnetSpecialProgramEmphasisSchoolDescriptor,string,,306,FALSE,,
school,nameOfInstitution,string,,75,FALSE,,
school,operationalStatusDescriptor,string,,306,FALSE,,
school,schoolCategories,array,,,FALSE,{$ref=#/definitions/schoolCategory},
school,schoolTypeDescriptor,string,,306,FALSE,,
school,shortNameOfInstitution,string,,75,FALSE,,
school,titleIPartASchoolDesignationDescriptor,string,,306,FALSE,,
school,webSite,string,,255,FALSE,,
school,_etag,string,,,FALSE,,
school,_ext,,,,FALSE,,#/definitions/schoolExtensions
schoolCategory,schoolCategoryDescriptor,string,,306,TRUE,,
schoolGradeLevel,gradeLevelDescriptor,string,,306,TRUE,,
schoolReference,schoolId,integer,int32,,FALSE,,
schoolReference,link,,,,FALSE,,#/definitions/link
schoolYearType,id,string,,,FALSE,,
schoolYearType,schoolYear,integer,int32,,TRUE,,
schoolYearType,currentSchoolYear,boolean,,,FALSE,,
schoolYearType,schoolYearDescription,string,,50,FALSE,,
schoolYearType,_etag,string,,,FALSE,,
schoolYearTypeReference,schoolYear,integer,int32,,FALSE,,
schoolYearTypeReference,link,,,,FALSE,,#/definitions/link
section,id,string,,,FALSE,,
section,sectionIdentifier,string,,255,TRUE,,
section,courseOfferingReference,,,,FALSE,,#/definitions/courseOfferingReference::localCourseCode:schoolId:schoolYear:sessionName
section,locationReference,,,,FALSE,,#/definitions/locationReference::classroomIdentificationCode
section,locationSchoolReference,,,,FALSE,,#/definitions/schoolReference
section,availableCreditConversion,number,double,,FALSE,,
section,availableCredits,number,double,,FALSE,,
section,availableCreditTypeDescriptor,string,,306,FALSE,,
section,characteristics,array,,,FALSE,{$ref=#/definitions/sectionCharacteristic},
section,classPeriods,array,,,FALSE,{$ref=#/definitions/sectionClassPeriod},
section,courseLevelCharacteristics,array,,,FALSE,{$ref=#/definitions/sectionCourseLevelCharacteristic},
section,educationalEnvironmentDescriptor,string,,306,FALSE,,
section,instructionLanguageDescriptor,string,,306,FALSE,,
section,mediumOfInstructionDescriptor,string,,306,FALSE,,
section,offeredGradeLevels,array,,,FALSE,{$ref=#/definitions/sectionOfferedGradeLevel},
section,officialAttendancePeriod,boolean,,,FALSE,,
section,populationServedDescriptor,string,,306,FALSE,,
section,programs,array,,,FALSE,{$ref=#/definitions/sectionProgram},
section,sectionName,string,,100,FALSE,,
section,sequenceOfCourse,integer,int32,,FALSE,,
section,_etag,string,,,FALSE,,
sectionAttendanceTakenEvent,id,string,,,FALSE,,
sectionAttendanceTakenEvent,calendarDateReference,,,,FALSE,,#/definitions/calendarDateReference::calendarCode:date
sectionAttendanceTakenEvent,sectionReference,,,,FALSE,,#/definitions/sectionReference::sessionName:sectionIdentifier:schoolYear:schoolId:localCourseCode:schoolId:schoolYear
sectionAttendanceTakenEvent,staffReference,,,,FALSE,,#/definitions/staffReference::staffUniqueId
sectionAttendanceTakenEvent,eventDate,string,date,,FALSE,,
sectionAttendanceTakenEvent,_etag,string,,,FALSE,,
sectionCharacteristic,sectionCharacteristicDescriptor,string,,306,TRUE,,
sectionClassPeriod,classPeriodReference,,,,FALSE,,#/definitions/classPeriodReference
sectionCourseLevelCharacteristic,courseLevelCharacteristicDescriptor,string,,306,TRUE,,
sectionOfferedGradeLevel,gradeLevelDescriptor,string,,306,TRUE,,
sectionProgram,programReference,,,,FALSE,,#/definitions/programReference
sectionReference,localCourseCode,string,,60,FALSE,,
sectionReference,schoolId,integer,int32,,FALSE,,
sectionReference,schoolYear,integer,int32,,FALSE,,
sectionReference,sectionIdentifier,string,,255,FALSE,,
sectionReference,sessionName,string,,60,FALSE,,
sectionReference,link,,,,FALSE,,#/definitions/link
session,id,string,,,FALSE,,
session,sessionName,string,,60,TRUE,,
session,schoolReference,,,,FALSE,,#/definitions/schoolReference::schoolId
session,schoolYearTypeReference,,,,FALSE,,#/definitions/schoolYearTypeReference::schoolYear
session,academicWeeks,array,,,FALSE,{$ref=#/definitions/sessionAcademicWeek},
session,beginDate,string,date,,FALSE,,
session,endDate,string,date,,FALSE,,
session,gradingPeriods,array,,,FALSE,{$ref=#/definitions/sessionGradingPeriod},
session,termDescriptor,string,,306,FALSE,,
session,totalInstructionalDays,integer,int32,,FALSE,,
session,_etag,string,,,FALSE,,
sessionAcademicWeek,academicWeekReference,,,,FALSE,,#/definitions/academicWeekReference
sessionGradingPeriod,gradingPeriodReference,,,,FALSE,,#/definitions/gradingPeriodReference
sessionReference,schoolId,integer,int32,,FALSE,,
sessionReference,schoolYear,integer,int32,,FALSE,,
sessionReference,sessionName,string,,60,FALSE,,
sessionReference,link,,,,FALSE,,#/definitions/link
staff,id,string,,,FALSE,,
staff,staffUniqueId,string,,32,TRUE,,
staff,personReference,,,,FALSE,,#/definitions/personReference::personId
staff,addresses,array,,,FALSE,{$ref=#/definitions/staffAddress},
staff,ancestryEthnicOrigins,array,,,FALSE,{$ref=#/definitions/staffAncestryEthnicOrigin},
staff,birthDate,string,date,,FALSE,,
staff,citizenshipStatusDescriptor,string,,306,FALSE,,
staff,credentials,array,,,FALSE,{$ref=#/definitions/staffCredential},
staff,electronicMails,array,,,FALSE,{$ref=#/definitions/staffElectronicMail},
staff,firstName,string,,75,FALSE,,
staff,generationCodeSuffix,string,,10,FALSE,,
staff,highestCompletedLevelOfEducationDescriptor,string,,306,FALSE,,
staff,highlyQualifiedTeacher,boolean,,,FALSE,,
staff,hispanicLatinoEthnicity,boolean,,,FALSE,,
staff,identificationCodes,array,,,FALSE,{$ref=#/definitions/staffIdentificationCode},
staff,identificationDocuments,array,,,FALSE,{$ref=#/definitions/staffIdentificationDocument},
staff,internationalAddresses,array,,,FALSE,{$ref=#/definitions/staffInternationalAddress},
staff,languages,array,,,FALSE,{$ref=#/definitions/staffLanguage},
staff,lastSurname,string,,75,FALSE,,
staff,loginId,string,,60,FALSE,,
staff,maidenName,string,,75,FALSE,,
staff,middleName,string,,75,FALSE,,
staff,oldEthnicityDescriptor,string,,306,FALSE,,
staff,otherNames,array,,,FALSE,{$ref=#/definitions/staffOtherName},
staff,personalIdentificationDocuments,array,,,FALSE,{$ref=#/definitions/staffPersonalIdentificationDocument},
staff,personalTitlePrefix,string,,30,FALSE,,
staff,races,array,,,FALSE,{$ref=#/definitions/staffRace},
staff,recognitions,array,,,FALSE,{$ref=#/definitions/staffRecognition},
staff,sexDescriptor,string,,306,FALSE,,
staff,telephones,array,,,FALSE,{$ref=#/definitions/staffTelephone},
staff,tribalAffiliations,array,,,FALSE,{$ref=#/definitions/staffTribalAffiliation},
staff,visas,array,,,FALSE,{$ref=#/definitions/staffVisa},
staff,yearsOfPriorProfessionalExperience,number,double,,FALSE,,
staff,yearsOfPriorTeachingExperience,number,double,,FALSE,,
staff,_etag,string,,,FALSE,,
staffAbsenceEvent,id,string,,,FALSE,,
staffAbsenceEvent,absenceEventCategoryDescriptor,string,,306,TRUE,,
staffAbsenceEvent,eventDate,string,date,,TRUE,,
staffAbsenceEvent,staffReference,,,,FALSE,,#/definitions/staffReference::staffUniqueId
staffAbsenceEvent,absenceEventReason,string,,40,FALSE,,
staffAbsenceEvent,hoursAbsent,number,double,,FALSE,,
staffAbsenceEvent,_etag,string,,,FALSE,,
staffAddress,addressTypeDescriptor,string,,306,TRUE,,
staffAddress,stateAbbreviationDescriptor,string,,306,TRUE,,
staffAddress,city,string,,30,TRUE,,
staffAddress,postalCode,string,,17,TRUE,,
staffAddress,streetNumberName,string,,150,TRUE,,
staffAddress,localeDescriptor,string,,306,FALSE,,
staffAddress,apartmentRoomSuiteNumber,string,,50,FALSE,,
staffAddress,buildingSiteNumber,string,,20,FALSE,,
staffAddress,congressionalDistrict,string,,30,FALSE,,
staffAddress,countyFIPSCode,string,,5,FALSE,,
staffAddress,doNotPublishIndicator,boolean,,,FALSE,,
staffAddress,latitude,string,,20,FALSE,,
staffAddress,longitude,string,,20,FALSE,,
staffAddress,nameOfCounty,string,,30,FALSE,,
staffAddress,periods,array,,,FALSE,{$ref=#/definitions/staffAddressPeriod},
staffAddressPeriod,beginDate,string,date,,TRUE,,
staffAddressPeriod,endDate,string,date,,FALSE,,
staffAncestryEthnicOrigin,ancestryEthnicOriginDescriptor,string,,306,TRUE,,
staffCohortAssociation,id,string,,,FALSE,,
